Eload,G,T,Vw
0.04,0.0,10.9,1.3
0.04,0.0,10.7,1.3
0.04,0.0,10.5,1.4
0.04,0.0,10.3,1.4
0.04,0.0,10.1,1.5
0.04,0.0,10.2,1.6
0.04,12.743960852169614,11.9,2.3000000000000003
0.04,191.54225980282533,14.7,3.1
0.04,439.51960924961213,17.2,3.5
0.36,660.4687242905314,19.8,3.8
0.36,826.7635527797927,21.5,3.8
0.36,923.6592864762071,22.5,3.7
0.36,944.4231506123593,23.1,3.7
0.36,889.2461269008479,23.200000000000003,3.9
0.36,761.9513329449712,23.1,4.0
0.04,568.9109120356159,22.6,3.9
0.04,330.7869372377088,21.3,3.0
0.04,94.64935526343794,18.7,1.9
0.04,0.0,17.0,1.5
0.04,0.0,16.1,2.2
0.04,0.0,15.6,2.6
0.04,0.0,15.0,2.7
0.04,0.0,14.4,2.4000000000000004
0.04,0.0,14.0,2.2
0.04,0.0,13.6,2.0
0.04,0.0,13.1,1.9
0.04,0.0,12.6,1.8
0.04,0.0,12.1,1.6
0.04,0.0,11.7,1.4
0.04,0.0,11.5,1.3
0.04,11.886398749693724,13.0,1.5
0.04,190.875678412055,16.0,2.0
0.04,438.9620562442433,18.3,2.2
0.36,661.452748768996,20.1,2.0
0.36,826.3142751675853,21.4,2.2
0.36,923.3842051911051,22.4,2.5
0.36,944.5667030691926,23.1,2.8000000000000003
0.36,888.2556106455309,23.3,3.0
0.36,759.8847072878011,23.200000000000003,3.0
0.04,565.7360104382359,22.5,2.8000000000000003
0.04,325.7579064187259,21.0,2.0
0.04,91.2939608884581,18.4,1.2000000000000002
0.04,0.0,16.900000000000002,1.1
0.04,0.0,16.1,1.1
0.04,0.0,15.6,1.0
0.04,0.0,14.8,1.1
0.04,0.0,14.0,1.2000000000000002
0.04,0.0,13.3,1.3
0.04,0.0,12.8,1.3
0.04,0.0,12.3,1.4
0.04,0.0,11.9,1.4
0.04,0.0,11.6,1.4
0.04,0.0,11.3,1.4
0.04,0.0,11.1,1.5
0.04,11.866996606721715,12.6,1.9
0.04,184.98778659062793,15.3,2.6
0.04,428.0151937094421,18.1,2.9000000000000004
0.36,647.3675933640412,20.700000000000003,3.0
0.36,809.8817889335841,22.3,2.9000000000000004
0.36,905.5645315667159,23.200000000000003,2.6
0.36,926.9331711473549,23.9,2.3000000000000003
0.36,872.5713829413897,24.3,2.0
0.36,744.6994364166447,24.200000000000003,1.6
0.04,555.9975563722505,23.9,1.3
0.04,317.93661924510536,22.8,1.0
0.04,85.9645464076985,21.1,0.7000000000000001
0.04,0.0,20.200000000000003,0.7000000000000001
0.04,0.0,18.8,0.6000000000000001
0.04,0.0,18.0,0.8
0.04,0.0,16.900000000000002,0.9
0.04,0.0,15.7,1.1
0.04,0.0,14.6,1.2000000000000002
0.04,0.0,13.7,1.3
0.04,0.0,12.8,1.3
0.04,0.0,12.2,1.4
0.04,0.0,11.7,1.4
0.04,0.0,11.4,1.4
0.04,0.0,11.1,1.4
0.04,10.171140389143542,12.7,1.7000000000000002
0.04,182.93262085612986,15.6,2.2
0.04,428.88198728408,18.6,2.3000000000000003
0.36,647.2913879877799,21.5,2.1
0.36,811.8747055944848,23.4,2.0
0.36,903.6233397161816,24.4,2.1
0.36,923.7563040874489,25.1,2.1
0.36,868.1915919172365,25.4,2.1
0.36,739.2212920321247,25.3,2.0
0.04,548.4473930572993,24.8,1.9
0.04,310.78654339246265,23.3,1.4
0.04,81.50844513213366,20.6,1.0
0.04,0.0,19.1,1.0
0.04,0.0,17.7,1.0
0.04,0.0,17.2,1.0
0.04,0.0,16.7,1.0
0.04,0.0,16.3,1.0
0.04,0.0,16.1,1.0
0.04,0.0,15.6,1.0
0.04,0.0,15.1,1.0
0.04,0.0,14.7,1.1
0.04,0.0,14.4,1.1
0.04,0.0,13.8,1.1
0.04,0.0,13.1,1.2000000000000002
0.04,10.164385671336827,13.9,1.3
0.04,103.32224477864426,16.0,1.9
0.04,288.5841509861136,17.900000000000002,2.2
0.36,552.751484853345,20.200000000000003,2.0
0.36,659.1795101670801,22.5,1.8
0.36,904.3282440510017,23.8,1.7000000000000002
0.36,351.2082922131602,24.1,1.8
0.36,858.1617195280419,24.1,1.8
0.36,726.5132737309683,24.0,1.7000000000000002
0.04,377.9528650101691,23.4,1.4
0.04,299.6609885370388,22.0,1.0
0.04,63.47720025174831,20.1,0.7000000000000001
0.04,0.0,19.200000000000003,0.8
0.04,0.0,18.0,0.9
0.04,0.0,17.3,0.9
0.04,0.0,16.5,1.0
0.04,0.0,15.8,1.0
0.04,0.0,15.2,1.0
0.0,0.0,14.8,1.0
0.0,0.0,14.7,0.9
0.0,0.0,14.7,0.7000000000000001
0.0,0.0,14.7,0.5
0.0,0.0,14.6,0.3
0.0,0.0,14.1,0.3
0.0,9.301499092167992,14.1,0.5
0.0,169.96392941104577,15.0,0.6000000000000001
0.0,406.6434027833094,17.0,0.6000000000000001
0.0,622.7081394170583,20.0,1.2000000000000002
0.0,780.6812948975972,22.200000000000003,1.9
0.0,876.717343373509,23.200000000000003,2.3000000000000003
0.0,896.0632937922353,23.8,2.6
0.0,849.1411242995711,24.0,2.6
0.0,717.5584766746164,23.9,2.6
0.0,526.0919148030923,23.4,2.4000000000000004
0.0,292.25354868541604,21.8,1.7000000000000002
0.0,72.46291403768355,19.1,1.1
0.0,0.0,17.6,1.1
0.0,0.0,16.1,1.3
0.0,0.0,15.4,1.4
0.0,0.0,14.9,1.6
0.0,0.0,14.8,1.7000000000000002
0.0,0.0,14.8,1.9
0.0,0.0,14.9,1.9
0.0,0.0,14.9,1.9
0.0,0.0,14.9,1.9
0.0,0.0,14.8,2.1
0.0,0.0,14.4,2.2
0.0,0.0,14.0,2.2
0.0,1.6876916935239603,14.0,2.4000000000000004
0.0,5.906920927333862,14.6,2.8000000000000003
0.0,173.01959340409914,15.4,3.0
0.0,80.16535544238812,16.1,3.0
0.0,267.97788419891566,16.7,2.8000000000000003
0.0,174.34664954237894,17.400000000000002,2.5
0.0,278.67543325113553,18.2,2.4000000000000004
0.0,200.56275963590147,18.6,2.6
0.0,83.54073882943602,18.5,2.9000000000000004
0.0,146.0812360139399,17.900000000000002,3.0
0.0,37.97306310428911,16.8,2.9000000000000004
0.0,14.345379394953662,15.3,2.5
0.0,0.0,14.4,2.1
0.0,0.0,12.6,1.2000000000000002
0.0,0.0,11.7,1.1
0.0,0.0,11.3,1.1
0.0,0.0,11.0,1.0
0.0,0.0,10.4,1.1
0.04,0.0,9.4,1.2000000000000002
0.04,0.0,8.5,1.3
0.04,0.0,7.9,1.3
0.04,0.0,7.5,1.3
0.04,0.0,7.2,1.3
0.04,0.0,7.2,1.3
0.04,0.0,8.700000000000001,1.5
0.04,104.27236501390021,11.6,1.8
0.04,408.7254952316602,14.6,1.8
0.36,622.7300175963635,17.3,1.8
0.36,775.3089297747945,19.1,2.2
0.36,858.9740898891304,20.1,2.8000000000000003
0.36,876.3666376986682,20.8,3.2
0.36,824.5933796683335,21.1,3.4000000000000004
0.36,699.2509444036322,21.0,3.4000000000000004
0.04,510.1738118071801,20.6,3.3000000000000003
0.04,282.18949230574856,19.200000000000003,2.4000000000000004
0.04,64.1371037329973,16.6,1.4
0.04,0.0,15.0,1.2000000000000002
0.04,0.0,14.2,1.3
0.04,0.0,14.2,1.5
0.04,0.0,14.0,1.7000000000000002
0.04,0.0,13.3,1.7000000000000002
0.04,0.0,12.5,1.7000000000000002
0.04,0.0,11.9,1.6
0.04,0.0,11.4,1.5
0.04,0.0,10.9,1.4
0.04,0.0,10.6,1.3
0.04,0.0,10.3,1.2000000000000002
0.04,0.0,10.2,1.1
0.04,0.0,11.3,1.0
0.04,171.3944039843243,13.4,0.8
0.04,148.4093967442565,15.9,0.6000000000000001
0.36,333.2537733010564,18.8,0.9
0.36,803.6865185204456,20.8,1.8
0.36,894.8329117534137,21.8,2.5
0.36,908.3128213379948,22.4,2.9000000000000004
0.36,849.4652898257768,22.5,3.2
0.36,713.3156550075236,22.3,3.3000000000000003
0.04,516.5612828113051,21.6,3.2
0.04,281.0952948141114,20.0,2.5
0.04,61.842766834197256,17.1,1.7000000000000002
0.04,0.0,15.4,1.5
0.04,0.0,13.9,1.7000000000000002
0.04,0.0,13.2,1.8
0.04,0.0,12.8,2.0
0.04,0.0,12.5,2.1
0.04,0.0,12.3,2.1
0.04,0.0,12.0,2.0
0.04,0.0,12.0,2.3000000000000003
0.04,0.0,12.5,3.1
0.04,0.0,12.9,3.7
0.04,0.0,12.8,3.7
0.04,0.0,12.7,3.4000000000000004
0.04,0.0,13.3,3.5
0.04,162.6350006750943,14.9,4.2
0.04,259.77747255954563,17.2,4.9
0.36,632.5077969733225,19.6,5.6000000000000005
0.36,801.2710783363649,21.4,6.1000000000000005
0.36,903.8526075911319,22.6,6.5
0.36,923.1251138453238,23.1,6.9
0.36,869.1857204147633,23.200000000000003,7.2
0.36,741.0749311361988,23.0,7.2
0.04,545.7741197852084,22.5,6.6000000000000005
0.04,297.3212550352582,21.1,5.6000000000000005
0.04,64.45211183878541,19.4,5.1000000000000005
0.04,0.0,18.6,5.0
0.04,0.0,17.7,5.300000000000001
0.04,0.0,17.0,5.0
0.04,0.0,16.400000000000002,4.5
0.04,0.0,16.1,4.4
0.04,0.0,15.7,4.2
0.04,0.0,14.9,4.0
0.04,0.0,14.1,3.8
0.04,0.0,13.5,3.7
0.04,0.0,13.1,3.5
0.04,0.0,12.8,3.4000000000000004
0.04,0.0,12.7,3.4000000000000004
0.04,0.0,13.0,3.5
0.04,122.82118352749927,13.7,3.8
0.04,307.93613619303926,14.3,4.1000000000000005
0.36,250.05905112509035,14.7,4.2
0.36,305.37443696163723,15.2,4.0
0.36,550.8491119341398,16.0,3.9
0.36,221.8295149656355,17.1,3.9
0.36,176.66481337507466,17.8,4.0
0.36,384.4340050607259,17.8,3.9
0.04,103.79303915172356,17.400000000000002,3.2
0.04,19.408454475525545,16.5,2.1
0.04,14.345379394953662,15.1,1.3
0.04,0.0,14.3,1.2000000000000002
0.04,0.0,13.5,1.8
0.04,0.0,12.8,2.2
0.04,0.0,12.2,2.0
0.04,0.0,11.9,1.8
0.04,0.0,11.7,2.0
0.04,0.0,11.3,2.2
0.04,0.0,10.9,2.3000000000000003
0.04,0.0,10.5,2.3000000000000003
0.04,0.0,10.0,2.3000000000000003
0.04,0.0,9.6,2.1
0.04,0.0,9.3,1.6
0.04,0.0,9.3,1.1
0.04,16.8769169352396,9.7,1.0
0.04,16.8769169352396,10.0,1.0
0.36,229.0021321910713,10.3,0.9
0.36,113.07534346610534,10.5,1.6
0.36,228.54541628023307,10.2,2.7
0.36,179.54975011296435,9.8,3.2
0.36,219.28022303724813,9.4,3.4000000000000004
0.36,111.38765177258138,8.9,3.8
0.04,119.65129928497112,8.200000000000001,4.3
0.04,58.22536342657662,7.6,4.5
0.04,11.813841854667723,7.0,4.5
0.04,0.0,6.6000000000000005,4.5
0.04,0.0,5.0,4.5
0.04,0.0,3.8,4.6000000000000005
0.04,0.0,3.4000000000000004,4.5
0.04,0.0,3.8,4.4
0.04,0.0,4.3,4.2
0.0,0.0,4.800000000000001,3.9
0.0,0.0,5.0,3.5
0.0,0.0,5.2,3.4000000000000004
0.0,0.0,5.2,3.5
0.0,0.0,5.0,3.7
0.0,0.0,4.800000000000001,3.8
0.0,0.0,4.9,4.0
0.0,186.90196070657115,5.6000000000000005,4.4
0.0,443.71758191198774,6.7,5.300000000000001
0.0,676.8824919659988,7.6,6.4
0.0,559.0826820577802,8.200000000000001,7.0
0.0,200.91630891183485,8.5,7.1000000000000005
0.0,570.7486811361202,8.8,7.2
0.0,168.13177314914495,8.9,7.2
0.0,139.06654351594491,8.700000000000001,7.1000000000000005
0.0,139.15448597771416,8.1,6.9
0.0,43.03613818486098,7.1000000000000005,6.300000000000001
0.0,25.96276295394392,6.1000000000000005,5.6000000000000005
0.0,0.0,5.6000000000000005,5.2
0.0,0.0,5.1000000000000005,4.6000000000000005
0.0,0.0,4.9,4.5
0.0,0.0,4.6000000000000005,4.6000000000000005
0.0,0.0,4.2,4.800000000000001
0.0,0.0,3.8,4.800000000000001
0.0,0.0,3.4000000000000004,4.7
0.0,0.0,3.0,4.6000000000000005
0.0,0.0,2.5,4.5
0.0,0.0,1.9,4.4
0.0,0.0,1.6,4.4
0.0,0.0,1.4,4.5
0.0,0.0,1.6,4.5
0.0,182.60613791818412,2.4000000000000004,4.9
0.0,34.59767971724119,3.8,5.5
0.0,141.54123652197924,5.0,6.0
0.0,333.30177699418266,5.9,6.0
0.0,134.17148963515484,6.4,6.0
0.0,712.2728821816771,6.4,6.0
0.0,559.6815381650092,6.300000000000001,5.800000000000001
0.0,331.8072372036462,6.5,5.300000000000001
0.0,136.83267191265435,6.5,4.7
0.0,146.95795472823124,5.800000000000001,3.7
0.0,25.506569292266498,4.7,2.8000000000000003
0.0,0.0,4.0,2.5
0.0,0.0,3.5,2.8000000000000003
0.0,0.0,3.2,2.9000000000000004
0.0,0.0,2.9000000000000004,2.8000000000000003
0.0,0.0,2.4000000000000004,2.4000000000000004
0.0,0.0,1.5,1.9
0.04,0.0,0.6000000000000001,1.4
0.04,0.0,0.0,1.3
0.04,0.0,-0.3,1.2000000000000002
0.04,0.0,-0.4,1.2000000000000002
0.04,0.0,-0.4,1.1
0.04,0.0,-0.4,1.1
0.04,0.0,0.2,1.0
0.04,190.94696488987373,2.3000000000000003,1.3
0.04,455.212807852136,4.800000000000001,1.8
0.36,686.0102621625676,6.7,2.3000000000000003
0.36,853.632010814237,8.200000000000001,2.8000000000000003
0.36,942.7129378710355,9.2,3.2
0.36,959.4303357729075,9.9,3.5
0.36,895.3618991239827,10.2,3.5
0.36,755.6558632982092,10.1,3.3000000000000003
0.04,545.4476127897166,9.5,3.1
0.04,296.8554871577768,8.0,2.4000000000000004
0.04,56.27578607199148,5.5,1.8
0.04,0.0,4.0,1.6
0.04,0.0,3.1,1.7000000000000002
0.04,0.0,2.9000000000000004,1.8
0.04,0.0,3.2,2.0
0.04,0.0,4.0,2.1
0.04,0.0,4.5,2.2
0.04,0.0,4.9,2.3000000000000003
0.04,0.0,5.2,2.4000000000000004
0.04,0.0,5.4,2.6
0.04,0.0,5.800000000000001,2.6
0.04,0.0,6.2,2.5
0.04,0.0,6.5,2.4000000000000004
0.04,0.0,6.9,2.6
0.04,47.538901660817274,7.7,3.1
0.04,116.05675117644296,8.6,3.5
0.36,621.663442959839,10.1,3.9
0.36,602.7955244690186,12.5,4.6000000000000005
0.36,872.279370012085,14.8,5.1000000000000005
0.36,877.9152762132356,16.3,5.4
0.36,589.2021973695576,17.0,5.6000000000000005
0.36,681.3972538864991,17.0,5.5
0.04,488.9234035825969,16.2,4.9
0.04,105.84852726751392,14.7,3.9
0.04,13.511999044844371,12.7,3.1
0.04,0.0,11.6,2.8000000000000003
0.04,0.0,11.8,3.3000000000000003
0.04,0.0,11.7,3.3000000000000003
0.04,0.0,11.2,3.2
0.04,0.0,10.8,3.2
0.04,0.0,10.6,3.2
0.04,0.0,10.4,3.1
0.04,0.0,10.1,3.1
0.04,0.0,9.9,3.0
0.04,0.0,9.7,2.8000000000000003
0.04,0.0,9.5,2.7
0.04,0.0,9.3,2.7
0.04,0.0,10.0,3.1
0.04,87.71122705686811,12.0,3.9
0.04,386.8553726035957,14.1,4.6000000000000005
0.36,450.88324567237305,15.9,5.300000000000001
0.36,566.9030375216022,17.3,5.800000000000001
0.36,681.2776456553265,18.3,6.1000000000000005
0.36,474.91489757146763,18.5,6.2
0.36,612.018495862307,18.4,6.2
0.36,553.5270764150271,18.5,5.9
0.04,222.19892877149513,18.3,5.0
0.04,114.39433852341965,17.0,3.8
0.04,10.13399928363328,15.5,3.3000000000000003
0.04,0.0,15.0,3.5
0.04,0.0,15.2,4.5
0.04,0.0,14.9,4.7
0.04,0.0,15.0,5.1000000000000005
0.04,0.0,15.2,5.6000000000000005
0.04,0.0,15.1,5.6000000000000005
0.04,0.0,14.7,5.4
0.04,0.0,14.4,5.300000000000001
0.04,0.0,14.0,5.1000000000000005
0.04,0.0,13.8,4.9
0.04,0.0,13.8,5.1000000000000005
0.04,0.0,13.7,5.2
0.04,0.0,13.6,5.1000000000000005
0.04,27.044929082994123,13.9,4.7
0.04,8.451540338435661,14.6,4.4
0.36,84.51540338435663,15.6,4.5
0.36,98.88302195969726,16.2,4.6000000000000005
0.36,87.8960195197309,16.6,4.5
0.36,99.72817599354083,16.6,4.5
0.36,146.24890133189095,16.1,3.9
0.36,117.47641070425571,15.7,2.6
0.04,72.6832469105467,15.2,1.7000000000000002
0.04,60.0059364028932,14.4,1.2000000000000002
0.04,3.3806161353742654,13.6,0.7000000000000001
0.04,0.0,13.2,0.7000000000000001
0.04,0.0,13.3,0.5
0.04,0.0,13.2,0.4
0.04,0.0,12.7,0.6000000000000001
0.04,0.0,12.4,1.1
0.04,0.0,12.4,1.7000000000000002
0.04,0.0,12.5,2.2
0.04,0.0,12.7,2.7
0.04,0.0,12.9,3.3000000000000003
0.04,0.0,13.0,3.6
0.04,0.0,13.0,3.7
0.04,0.0,13.0,3.8
0.04,0.0,12.9,3.9
0.04,10.969996007905742,12.9,4.2
0.04,59.069209273338615,13.1,4.6000000000000005
0.36,134.9163773024574,13.4,5.0
0.36,103.79303915172356,13.8,5.4
0.36,124.04533947401107,14.0,5.4
0.36,110.5438059258194,14.3,5.0
0.36,102.94919330496157,14.7,4.800000000000001
0.36,88.60381391000791,15.3,4.9
0.04,75.94612620857822,15.8,4.800000000000001
0.04,32.066142176955246,15.8,4.5
0.04,24.785942896917657,15.5,4.5
0.04,0.0,15.3,4.5
0.04,0.0,15.2,4.6000000000000005
0.04,0.0,15.1,4.3
0.04,0.0,14.7,3.9
0.04,0.0,13.8,3.2
0.04,0.0,12.7,2.5
0.0,0.0,11.8,2.2
0.0,0.0,11.0,2.0
0.0,0.0,10.3,1.7000000000000002
0.0,0.0,9.6,1.4
0.0,0.0,9.3,1.1
0.0,0.0,9.5,1.0
0.0,0.0,10.2,0.9
0.0,30.378450483431283,12.2,1.6
0.0,102.5712564124158,14.7,2.6
0.0,261.70406048697043,16.7,3.2
0.0,138.37004391641025,18.2,3.8
0.0,188.89648001246084,18.8,4.3
0.0,224.45749767663722,18.7,4.5
0.0,68.3515135877204,19.1,4.7
0.0,350.34300082113793,20.200000000000003,4.800000000000001
0.0,434.0719794151632,20.6,4.3
0.0,76.04189836815404,19.9,4.1000000000000005
0.0,6.750766774095841,18.9,4.4
0.0,0.0,18.4,4.6000000000000005
0.0,0.0,17.7,4.9
0.0,0.0,17.400000000000002,5.2
0.0,0.0,17.3,5.5
0.0,0.0,17.2,5.7
0.0,0.0,17.0,5.800000000000001
0.0,0.0,16.7,5.800000000000001
0.0,0.0,16.5,5.800000000000001
0.0,0.0,16.5,6.0
0.0,0.0,16.3,6.2
0.0,0.0,16.1,6.4
0.0,0.0,15.9,6.300000000000001
0.0,0.0,15.8,6.2
0.0,18.564608628763562,15.8,6.2
0.0,51.474596652480784,15.9,6.2
0.0,24.471529556097423,16.1,6.6000000000000005
0.0,154.2913236886723,16.6,7.2
0.0,71.72689697476831,17.2,7.4
0.0,86.91612221648396,17.400000000000002,6.9
0.0,64.13228435391049,16.400000000000002,6.5
0.0,35.441525564003165,14.4,6.5
0.0,124.12160181789478,12.8,6.1000000000000005
0.0,54.00613419276673,11.9,4.9
0.0,5.906920927333862,11.2,3.8
0.0,0.0,10.9,3.4000000000000004
0.0,0.0,10.3,3.9
0.0,0.0,9.9,4.1000000000000005
0.0,0.0,9.1,3.7
0.0,0.0,8.700000000000001,3.5
0.0,0.0,8.700000000000001,3.5
0.04,0.0,8.700000000000001,3.6
0.04,0.0,8.8,3.7
0.04,0.0,8.6,3.5
0.04,0.0,8.200000000000001,3.5
0.04,0.0,7.800000000000001,3.6
0.04,0.0,7.5,3.9
0.04,0.0,7.4,4.2
0.04,34.402745865792866,8.1,4.800000000000001
0.04,139.46354850517756,9.4,5.800000000000001
0.36,622.3435129352985,10.9,6.1000000000000005
0.36,159.29866875161576,12.1,6.0
0.36,371.42601291457544,13.0,5.9
0.36,200.16125573044621,13.6,5.7
0.36,155.320211657261,13.9,5.300000000000001
0.36,180.91813257735504,13.8,5.0
0.04,470.7513815674304,13.2,4.3
0.04,222.70936711080495,12.0,3.0
0.04,5.906920927333862,10.6,2.1
0.04,0.0,10.1,2.0
0.04,0.0,10.1,2.6
0.04,0.0,10.0,2.7
0.04,0.0,9.6,2.5
0.04,0.0,9.0,2.0
0.04,0.0,8.5,1.4
0.04,0.0,8.3,0.9
0.04,0.0,8.5,0.5
0.04,0.0,8.4,0.5
0.04,0.0,7.7,1.0
0.04,0.0,7.5,1.8
0.04,0.0,7.6,3.1
0.04,0.0,7.800000000000001,4.3
0.04,21.096146169049504,8.1,5.2
0.04,35.441525564003165,8.700000000000001,5.5
0.36,102.10534745819959,9.1,5.1000000000000005
0.36,119.82611024020116,9.1,4.800000000000001
0.36,149.51101839047067,9.0,5.300000000000001
0.36,234.02067618024316,9.4,5.6000000000000005
0.36,27.003067096383365,9.7,6.300000000000001
0.36,27.003067096383365,8.9,7.300000000000001
0.04,81.0092012891501,7.6,6.9
0.04,4.2192292338099,6.800000000000001,5.1000000000000005
0.04,1.6876916935239603,6.4,3.0
0.04,0.0,6.300000000000001,2.1
0.04,0.0,6.5,1.4
0.04,0.0,6.4,3.7
0.04,0.0,6.1000000000000005,5.7
0.04,0.0,5.800000000000001,7.1000000000000005
0.04,0.0,5.7,8.200000000000001
0.04,0.0,5.5,8.8
0.04,0.0,5.300000000000001,8.9
0.04,0.0,5.2,8.700000000000001
0.04,0.0,5.2,8.5
0.04,0.0,5.0,8.5
0.04,0.0,4.6000000000000005,8.4
0.04,0.0,4.2,8.3
0.04,35.98043925104645,4.1000000000000005,8.4
0.04,394.6724827434791,4.3,8.6
0.36,124.40069914188543,4.6000000000000005,8.8
0.36,195.92584889140844,5.1000000000000005,8.700000000000001
0.36,119.82611024020116,5.7,8.5
0.36,213.16956979206273,6.4,8.3
0.36,180.6685638889725,6.800000000000001,8.1
0.36,71.72689697476831,6.9,7.800000000000001
0.04,183.61900875658824,6.4,7.0
0.04,34.59767971724119,5.5,5.5
0.04,4.2192292338099,4.6000000000000005,4.2
0.04,0.0,4.2,3.9
0.04,0.0,4.4,4.0
0.04,0.0,4.1000000000000005,3.8
0.04,0.0,3.3000000000000003,3.3000000000000003
0.04,0.0,2.7,2.9000000000000004
0.04,0.0,2.5,2.7
0.04,0.0,2.3000000000000003,2.5
0.04,0.0,1.9,2.3000000000000003
0.04,0.0,1.5,2.1
0.04,0.0,1.2000000000000002,1.9
0.04,0.0,0.6000000000000001,1.7000000000000002
0.04,0.0,0.1,1.5
0.04,0.0,0.4,1.3
0.04,39.826847132436654,2.6,1.7000000000000002
0.04,155.54988242214213,5.5,2.7
0.36,643.9751558741847,7.800000000000001,3.6
0.36,804.1352181706375,9.5,4.4
0.36,885.4985750958904,10.6,4.7
0.36,892.5493839255224,11.1,4.9
0.36,496.1753365423511,11.2,5.1000000000000005
0.36,517.8509157296651,11.3,5.1000000000000005
0.04,211.59271510720993,10.9,4.800000000000001
0.04,120.03131121078289,9.6,4.0
0.04,0.0,8.3,3.4000000000000004
0.04,0.0,7.800000000000001,3.2
0.04,0.0,8.5,3.6
0.04,0.0,8.9,3.8
0.04,0.0,9.0,3.9
0.04,0.0,9.0,4.0
0.04,0.0,9.0,4.1000000000000005
0.04,0.0,9.0,4.3
0.04,0.0,9.0,4.3
0.04,0.0,9.1,4.1000000000000005
0.04,0.0,9.1,3.9
0.04,0.0,9.0,3.5
0.04,0.0,8.8,3.1
0.04,0.0,8.8,2.9000000000000004
0.04,38.17807437426971,9.4,3.2
0.04,265.03296538454504,10.3,3.5
0.36,345.97862484831626,11.0,3.9
0.36,367.1102223269557,11.9,4.4
0.36,523.4141130022921,13.1,5.0
0.36,169.33940233697976,14.0,5.5
0.36,247.51702051257138,13.8,5.6000000000000005
0.36,130.5539603832445,13.0,5.2
0.04,35.468997492716476,12.1,4.4
0.04,54.83571291377028,11.4,3.7
0.04,0.0,10.6,2.9000000000000004
0.04,0.0,10.0,2.4000000000000004
0.04,0.0,8.200000000000001,1.5
0.04,0.0,7.7,1.2000000000000002
0.04,0.0,7.5,1.0
0.04,0.0,7.2,1.1
0.04,0.0,6.9,1.2000000000000002
0.0,0.0,6.6000000000000005,1.4
0.0,0.0,6.1000000000000005,1.5
0.0,0.0,5.4,1.5
0.0,0.0,4.6000000000000005,1.5
0.0,0.0,4.1000000000000005,1.6
0.0,0.0,4.1000000000000005,2.0
0.0,0.0,5.0,2.6
0.0,36.34656734013664,7.300000000000001,3.5
0.0,99.19657499493802,10.1,4.3
0.0,616.8777998909143,12.4,5.0
0.0,778.6639588393539,14.1,5.800000000000001
0.0,870.2721709456899,15.2,6.2
0.0,886.0845291110473,15.8,6.300000000000001
0.0,813.3404445183442,16.0,6.1000000000000005
0.0,117.38549170208547,15.9,5.7
0.0,466.0025930442711,15.3,4.800000000000001
0.0,215.45318999326304,13.6,3.7
0.0,0.0,11.6,3.2
0.0,0.0,10.9,3.1
0.0,0.0,10.6,3.2
0.0,0.0,10.5,3.2
0.0,0.0,10.4,3.1
0.0,0.0,9.9,2.5
0.0,0.0,9.0,1.8
0.0,0.0,8.4,1.5
0.0,0.0,8.200000000000001,1.7000000000000002
0.0,0.0,8.3,2.0
0.0,0.0,8.8,2.6
0.0,0.0,9.7,3.2
0.0,0.0,10.6,3.6
0.0,0.0,11.2,3.5
0.0,6.750766774095841,11.8,3.6
0.0,185.49502384147226,12.7,3.8
0.0,97.04227237762771,13.5,3.9
0.0,235.13548475546233,14.1,3.9
0.0,202.5761665175278,14.5,4.1000000000000005
0.0,159.79279470381547,14.7,4.2
0.0,177.16564403918323,14.5,4.1000000000000005
0.0,158.68007960326062,14.2,3.7
0.0,160.3809374144593,13.9,2.8000000000000003
0.0,158.4524461969356,12.4,1.6
0.0,0.0,10.3,1.1
0.0,0.0,9.4,1.2000000000000002
0.0,0.0,8.700000000000001,1.2000000000000002
0.0,0.0,8.6,1.2000000000000002
0.0,0.0,8.700000000000001,1.0
0.0,0.0,8.8,0.8
0.0,0.0,8.700000000000001,0.7000000000000001
0.04,0.0,8.200000000000001,0.7000000000000001
0.04,0.0,7.7,0.8
0.04,0.0,7.2,0.9
0.04,0.0,6.7,1.0
0.04,0.0,6.300000000000001,1.1
0.04,0.0,6.300000000000001,1.1
0.04,0.0,6.800000000000001,1.0
0.04,21.096146169049504,8.3,1.1
0.04,381.1732932604234,10.3,1.2000000000000002
0.36,606.4603920998873,12.4,1.1
0.36,768.9342176320266,14.4,1.1
0.36,860.9841941681348,15.7,1.1
0.36,874.4673224491771,16.3,0.9
0.36,807.3170297853866,16.6,0.7000000000000001
0.36,501.9243929978227,16.7,0.5
0.04,258.76738118205543,16.2,0.4
0.04,208.89942595487884,14.7,0.6000000000000001
0.04,0.0,12.8,0.9
0.04,0.0,12.1,1.0
0.04,0.0,10.9,1.2000000000000002
0.04,0.0,10.6,1.4
0.04,0.0,10.5,1.9
0.04,0.0,10.6,2.7
0.04,0.0,10.5,3.6
0.04,0.0,10.4,4.1000000000000005
0.04,0.0,10.5,4.4
0.04,0.0,10.8,4.7
0.04,0.0,11.5,5.0
0.04,0.0,12.4,5.2
0.04,0.0,13.2,5.300000000000001
0.04,0.0,13.7,5.800000000000001
0.04,16.850753193607876,14.0,6.5
0.04,96.01687694148708,14.6,7.300000000000001
0.36,35.38658170657654,15.6,8.8
0.36,82.56869064867861,16.6,9.5
0.36,309.76823191048726,17.1,8.5
0.36,244.87282668133906,17.400000000000002,7.2
0.36,369.38293394560844,17.8,6.2
