Ppv,Pdg,Pch,Pdch,SOC,Pbuy,Psell,Eload,P_RE_served,Csell,Cbuy,Pserved
0.0,0.608311886,0.0,0.0,0.2,0.0,0.0,0.608311886,0.0,0.07054,0.19488,0.608311886
0.0,0.837568506,0.0,0.0,0.2,0.0,0.0,0.837568506,0.0,0.07054,0.19488,0.837568506
0.05680512853260929,1.052393646608695,0.0,0.0,0.2,0.0,0.0,1.10692657,0.05680512853260929,0.07054,0.19488,1.10692657
2.4328285180633196,0.0,1.3454975961883195,0.0,0.2,0.0,0.0,1.043837685,1.043837685,0.07054,0.19488,1.043837685
3.859023728345233,0.0,2.9241027731369,0.0,0.2629542103850851,0.0,-8.206487774516565e-17,0.897524117,0.897524117,0.07054,0.19488,0.897524117
4.841140992995759,0.0,3.9123554961207585,0.0,0.39976945382302737,0.0,0.0,0.891634077,0.891634077,0.07054,0.19488,0.891634077
5.313046826941414,0.0,4.28307680497921,0.0,0.5828238507255377,0.0,0.0,0.882123098,0.882123098,0.07054,0.19488,0.882123098
5.23666399146722,0.0,2.307485111824202,0.0,0.7832238507255377,0.0,0.0,0.862598906,0.862598906,0.07054,0.19488,0.862598906
4.63493285253515,0.0,1.1582518882693025,0.0,0.8911882971888822,0.0,0.0,0.835623927,0.835623927,0.07054,0.19488,0.835623927
2.4510845076932406,0.0,0.5813894225383907,0.0,0.9453815066450676,0.0,0.0,0.831356819,0.831356819,0.07054,0.19488,0.831356819
0.8091176490763947,0.0,0.0,0.11957514675693867,0.9725840167988072,-1.1102230246251565e-16,0.0,0.891545084,0.8091176490763947,0.07054,0.19488,0.8915450840000001
0.0,0.0,0.0,1.1662427895833334,0.9655905456035695,0.0,0.0,1.119593078,0.0,0.07054,0.19488,1.119593078
0.0,0.0,0.0,1.6021969895833335,0.8973816779850858,-2.220446049250313e-16,0.0,1.53810911,0.0,0.07054,0.19488,1.5381091100000002
0.0,0.0,0.0,1.8872797000000001,0.8036755960805907,-2.220446049250313e-16,0.0,1.811788512,0.0,0.07054,0.19488,1.8117885120000001
0.0,0.0,0.0,1.8362684666666667,0.6932961687725402,0.0,0.0,1.762817728,0.0,0.07054,0.19488,1.762817728
0.0,0.0,0.0,1.7031073635416667,0.5859001840997338,0.0,0.0,1.634983069,0.0,0.07054,0.19488,1.634983069
0.0,0.0,0.0,1.5563986270833337,0.4862922587710965,-2.220446049250313e-16,0.0,1.494142682,0.0,0.07054,0.19488,1.4941426820000003
0.0,0.0,2.991500891447174e-17,1.2716920114583334,0.39526473957481917,0.0,0.0,1.220824331,0.0,0.07054,0.19488,1.220824331
0.0,0.0,0.0,0.9876941479166668,0.3208885695047476,0.0,0.0,0.948186382,0.0,0.07054,0.19488,0.948186382
0.0,0.0,0.0,0.7071296385416667,0.26312229649150287,0.0,0.0,0.678844453,0.0,0.07054,0.19488,0.678844453
0.0,0.4067975880911909,0.18924737257538563,0.3721423933137285,0.22176511740735444,0.0,0.0,0.582376808,0.0,0.07054,0.19488,0.582376808
0.0,0.4067975880911909,0.003953873155298975,0.1513978980603085,0.20885465640495124,0.0,0.0,0.548343852,0.0,0.07054,0.19488,0.548343852
0.0,0.5389472814167303,5.138327174242084e-17,0.00316309852423929,0.2001849969581215,0.0,0.0,0.541983856,0.0,0.07054,0.19488,0.541983856
0.0,0.549445561,0.0,0.0,0.2,0.0,0.0,0.549445561,0.0,0.07054,0.19488,0.549445561
0.0,0.599981961,0.0,0.0,0.2,0.0,0.0,0.599981961,0.0,0.07054,0.19488,0.599981961
0.0,0.790564221,0.0,0.0,0.2,0.0,0.0,0.790564221,0.0,0.07054,0.19488,0.790564221
0.05651190826645617,1.0149290290642021,7.693834962198384e-17,0.0,0.2,0.0,0.0,1.069180461,0.05651190826645617,0.07054,0.19488,1.069180461
0.42630789093516497,0.5859249817022416,0.0,0.0,0.2,0.0,0.0,0.995180557,0.42630789093516497,0.07054,0.19488,0.995180557
1.9974371651471161,0.0,1.1267550849387826,0.0,0.2,0.0,0.0,0.835854797,0.835854797,0.07054,0.19488,0.835854797
1.5843777192541295,0.0,0.7221827630041294,0.0,0.25271951200109943,0.0,0.0,0.827707158,0.827707158,0.07054,0.19488,0.827707158
1.5940542867748955,0.0,0.7298518513582287,0.0,0.286509572813873,0.0,0.0,0.829634338,0.829634338,0.07054,0.19488,0.829634338
