Ppv,Pdg,Pch,Pch_ev,Pdch,Pdch_ev,Pdch_max,Pch_max,Eb,Eev,Eev_travel,Pev_travel,SOC,Pbuy total,Psell,Pbuy_HP,Pbuy_eH,Pbuy_C,Eload,Eload_e,Eload_hp,EV_dem,Eload_hp_heating,Eload_hp_cooling,COP_hp_heating,COP_hp_cooling,ENS,ENS_EV,Edump,P_RE_served,Csell,Cbuy,Pserved,POA,Temperature,Wind Speed,EV_p,E_charge_required
1.9804605920568266,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0997559573745535,0.0,0.0,0.0,0.801486211,0.801486211,0,0,0,0,0,0,0.0,0.0,1.428027263707738e-16,0.801486211,0.05799,0.35,0.801486211,419.1415631524732,11.9,2.0,0,0
1.5901396638711118,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6613841373162673,0.0,0.0,0.0,0.86514994,0.86514994,0,0,0,0,0,0,0.0,0.0,-1.4531095132039382e-16,0.86514994,0.05799,0.36,0.86514994,333.518152695983,10.9,1.8,0,0
0.16066250525497838,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9449103409552206,0.0,0.0,0.0,0.0,1.099146346,1.099146346,0,0,0,0,0,0,0.0,0.0,0.0,0.16066250525497838,0.05799,0.38,0.1542360050447793,32.857579362342385,9.3,1.7000000000000002,0,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.541372398,0.0,0.0,0.0,0.0,1.541372398,1.541372398,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.38,0.0,0.0,8.4,1.7000000000000002,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.812046266,0.0,0.0,0.0,0.0,1.812046266,1.812046266,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.38,0.0,0.0,7.9,1.7000000000000002,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.768651809,0.0,0.0,0.0,0.0,1.768651809,1.768651809,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.38,0.0,0.0,7.7,1.6,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.645466092,0.0,0.0,0.0,0.0,1.645466092,1.645466092,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.38,0.0,0.0,7.6,1.5,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.511462587,0.0,0.0,0.0,0.0,1.511462587,1.511462587,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.36,0.0,0.0,7.6,1.6,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.242304064,0.0,0.0,0.0,0.0,1.242304064,1.242304064,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.36,0.0,0.0,7.5,1.6,1,0
0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.976022713,0.0,0.0,0.0,0.0,0.976022713,0.976022713,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.05799,0.36,0.0,0.0,7.300000000000001,1.7000000000000002,1,0
