Eload,Eload_eh,Eload_hp,G,T,Vw,Cbuy,EV_P
0.867478673,0.867478673,0,357.6678314662174,14.5,3.4000000000000004,0.38,0
1.059698085,1.059698085,0,113.34493266645293,12.9,3.1,0.38,1
1.165246758,1.165246758,0,0.0,11.5,2.6,0.38,1
1.243120674,1.243120674,0,0.0,10.8,2.4000000000000004,0.38,1
1.440681851,1.440681851,0,0.0,10.4,2.4000000000000004,0.38,1
1.456865093,1.456865093,0,0.0,10.1,2.4000000000000004,0.36,1
1.175110967,1.175110967,0,0.0,9.9,2.4000000000000004,0.36,1
0.893139943,0.893139943,0,0.0,9.8,2.4000000000000004,0.36,1
0.510015271,0.510015271,0,0.0,9.7,2.4000000000000004,0.35,1
0.460405126,0.460405126,0,0.0,9.6,2.3000000000000003,0.35,1
0.454365579,0.454365579,0,0.0,9.6,2.1,0.35,1
0.463649467,0.463649467,0,0.0,9.5,1.9,0.35,1
0.528454858,0.528454858,0,0.0,9.4,1.6,0.35,1
0.690606225,0.690606225,0,0.0,9.8,1.5,0.35,1
0.903702336,0.903702336,0,41.499974357521104,10.8,1.4,0.35,1
0.856853443,0.856853443,0,73.68069554504517,12.0,1.2000000000000002,0.35,1
0.786584481,0.786584481,0,215.7182778350678,13.2,1.0,0.35,0
0.797613252,0.797613252,0,305.60542136814735,14.6,1.0,0.35,0
0.796115111,0.796115111,0,480.3695204377832,15.8,1.2000000000000002,0.35,0
0.773007293,0.773007293,0,946.6837304288714,16.7,1.5,0.35,0
0.746344891,0.746344891,0,967.4946119928314,17.3,1.8,0.35,0
0.733597856,0.733597856,0,914.7212517167469,17.6,2.2,0.35,0
0.757522658,0.757522658,0,781.1441580083771,17.400000000000002,2.3000000000000003,0.35,0
0.867478673,0.867478673,0,485.4704431110595,16.900000000000002,2.4000000000000004,0.36,0
1.059698085,1.059698085,0,246.38040131002424,15.8,2.5,0.38,0
1.165246758,1.165246758,0,110.91975145217015,14.2,2.4000000000000004,0.38,1
1.243120674,1.243120674,0,0.0,12.8,2.3000000000000003,0.38,1
1.440681851,1.440681851,0,0.0,12.1,2.1,0.38,1
1.456865093,1.456865093,0,0.0,11.4,1.9,0.38,1
1.175110967,1.175110967,0,0.0,10.8,1.8,0.36,1
0.893139943,0.893139943,0,0.0,10.3,1.8,0.36,1
0.614490671,0.614490671,0,0.0,9.9,1.9,0.36,1
0.506068247,0.506068247,0,0.0,9.6,2.0,0.35,1
0.457793888,0.457793888,0,0.0,9.3,2.1,0.35,1
0.447292174,0.447292174,0,0.0,9.0,2.0,0.35,1
0.454484837,0.454484837,0,0.0,8.700000000000001,1.9,0.35,1
0.514315792,0.514315792,0,0.0,8.4,1.8,0.35,1
0.676055695,0.676055695,0,0.0,8.700000000000001,1.8,0.35,1
0.883339343,0.883339343,0,44.702869505163235,9.8,1.9,0.35,1
0.826022543,0.826022543,0,83.27228319823239,11.2,2.0,0.35,1
0.742106353,0.742106353,0,307.04152980404587,12.7,2.0,0.35,0
0.746373078,0.746373078,0,721.8084969255492,14.2,2.1,0.35,0
0.744434259,0.744434259,0,886.0268528067161,15.5,2.1,0.35,0
0.725196787,0.725196787,0,462.9429383625149,16.400000000000002,2.2,0.35,0
0.702756858,0.702756858,0,771.2072591075045,17.0,2.4000000000000004,0.35,0
0.694472284,0.694472284,0,772.9036985492896,17.1,2.8000000000000003,0.35,0
0.720463685,0.720463685,0,788.763238045412,16.8,3.1,0.35,0
0.831560754,0.831560754,0,592.2481137196578,16.1,3.3000000000000003,0.36,0
1.024346155,1.024346155,0,351.2842036588791,14.9,3.3000000000000003,0.38,0
1.130936442,1.130936442,0,100.82494281767859,13.2,3.0,0.38,1
1.20887592,1.20887592,0,0.0,11.8,2.7,0.38,1
1.405826481,1.405826481,0,0.0,11.2,2.6,0.38,1
1.421258235,1.421258235,0,0.0,11.2,2.5,0.38,1
1.146817755,1.146817755,0,0.0,11.3,2.6,0.36,1
0.877605098,0.877605098,0,0.0,11.5,2.8000000000000003,0.36,1
0.613483597,0.613483597,0,0.0,11.7,3.1,0.36,1
0.524813534,0.524813534,0,0.0,11.9,3.4000000000000004,0.35,1
0.48837206,0.48837206,0,0.0,11.8,3.6,0.35,1
0.485588375,0.485588375,0,0.0,11.5,3.6,0.35,1
0.492503067,0.492503067,0,0.0,11.1,3.6,0.35,1
0.544760333,0.544760333,0,0.0,10.8,3.5,0.35,1
0.689736546,0.689736546,0,0.0,11.0,3.6,0.35,1
0.906416305,0.906416305,0,51.79368084177707,12.1,3.8,0.35,1
0.844868473,0.844868473,0,249.2801340669167,13.6,3.9,0.35,1
0.766789627,0.766789627,0,504.9316894806836,15.0,3.9,0.35,0
0.783836324,0.783836324,0,728.9720450646699,16.1,3.9,0.35,0
0.780896702,0.780896702,0,893.3899242027786,17.0,3.6,0.35,0
0.751355392,0.751355392,0,982.0351297776385,17.6,3.4000000000000004,0.35,0
0.720598012,0.720598012,0,997.4293427424436,18.0,3.3000000000000003,0.35,0
0.705660567,0.705660567,0,938.6348483691503,18.2,3.4000000000000004,0.35,0
0.72498984,0.72498984,0,526.9966348290358,18.0,4.1000000000000005,0.35,0
0.833294216,0.833294216,0,596.8540269890033,17.1,4.9,0.36,0
1.038068012,1.038068012,0,352.1394515387523,15.8,4.800000000000001,0.38,0
1.13506113,1.13506113,0,113.83293248586425,14.1,3.9,0.38,1
1.214472545,1.214472545,0,0.0,12.6,3.2,0.38,1
1.41361595,1.41361595,0,0.0,11.8,2.9000000000000004,0.38,1
1.433975506,1.433975506,0,0.0,11.3,2.7,0.38,1
1.169922235,1.169922235,0,0.0,11.0,2.7,0.36,1
0.91186545,0.91186545,0,0.0,10.8,2.8000000000000003,0.36,1
0.653708181,0.653708181,0,0.0,10.6,2.8000000000000003,0.36,1
0.559401606,0.559401606,0,0.0,10.4,2.7,0.35,1
0.517057164,0.517057164,0,0.0,10.3,2.5,0.35,1
0.51096483,0.51096483,0,0.0,10.2,2.3000000000000003,0.35,1
0.511890826,0.511890826,0,0.0,10.2,2.2,0.35,1
0.560603932,0.560603932,0,0.0,10.1,2.3000000000000003,0.35,1
0.702903923,0.702903923,0,0.0,10.6,2.2,0.35,1
0.920124293,0.920124293,0,47.59513394516918,12.4,2.0,0.35,1
0.857153374,0.857153374,0,255.6223441126498,14.4,1.9,0.35,1
0.776701989,0.776701989,0,515.5077722703055,16.0,2.0,0.35,0
0.790231422,0.790231422,0,737.6523599352288,17.7,2.3000000000000003,0.35,0
0.784590751,0.784590751,0,900.9246030862596,19.1,2.6,0.35,0
0.758577181,0.758577181,0,990.0199044473233,20.200000000000003,2.8000000000000003,0.35,0
0.729639788,0.729639788,0,1005.6031080705161,21.0,2.7,0.35,0
0.715267581,0.715267581,0,944.3585259805269,21.5,2.6,0.35,0
0.737821116,0.737821116,0,804.9772301690248,21.6,2.5,0.35,0
0.849487656,0.849487656,0,604.9185164974076,21.1,2.5,0.36,0
1.050200909,1.050200909,0,357.0623812949682,19.700000000000003,2.4000000000000004,0.38,0
1.151565544,1.151565544,0,113.77165664372988,17.400000000000002,2.1,0.38,1
1.228346776,1.228346776,0,0.0,15.5,1.9,0.38,1
1.426545565,1.426545565,0,0.0,14.8,1.7000000000000002,0.38,1
1.44762233,1.44762233,0,0.0,14.7,1.4,0.38,1
1.183501989,1.183501989,0,0.0,15.0,1.2000000000000002,0.36,1
0.924359987,0.924359987,0,0.0,15.2,1.1,0.36,1
0.666420556,0.666420556,0,0.0,15.0,1.1,0.36,1
0.571745519,0.571745519,0,0.0,14.6,1.2000000000000002,0.35,1
0.528453126,0.528453126,0,0.0,14.0,1.3,0.35,1
0.519578991,0.519578991,0,0.0,13.4,1.5,0.35,1
0.521512089,0.521512089,0,0.0,13.0,2.0,0.35,1
0.572027655,0.572027655,0,0.0,12.8,2.4000000000000004,0.35,1
0.726405363,0.726405363,0,0.0,13.4,2.6,0.35,1
0.934093465,0.934093465,0,48.54033637643909,15.2,2.8000000000000003,0.35,1
0.868920094,0.868920094,0,254.5333228734968,17.3,2.9000000000000004,0.35,1
0.782186866,0.782186866,0,510.4231660089338,19.1,2.8000000000000003,0.35,0
0.792962399,0.792962399,0,732.7207471347097,20.9,2.9000000000000004,0.35,0
0.78575817,0.78575817,0,892.5865338576456,22.4,2.8000000000000003,0.35,0
0.756260322,0.756260322,0,984.7179077654454,23.6,2.6,0.35,0
0.724582375,0.724582375,0,994.9670577953095,24.8,2.4000000000000004,0.35,0
0.707724326,0.707724326,0,928.7765094604686,25.700000000000003,2.1,0.35,0
0.72819578,0.72819578,0,792.4328878234683,26.3,1.8,0.35,0
0.838124816,0.838124816,0,592.0278506419268,26.3,1.4,0.36,0
1.043142644,1.043142644,0,306.5207256485903,25.6,1.0,0.38,0
1.139579741,1.139579741,0,115.63337416289727,24.0,0.8,0.38,1
1.221186711,1.221186711,0,5.081427278968632,22.8,0.7000000000000001,0.38,1
1.418294634,1.418294634,0,0.0,22.1,0.7000000000000001,0.38,1
1.439272165,1.439272165,0,0.0,20.6,0.9,0.38,1
1.17625579,1.17625579,0,0.0,18.4,1.4,0.36,1
0.920327724,0.920327724,0,0.0,16.5,1.7000000000000002,0.36,1
0.663652107,0.663652107,0,0.0,15.4,2.1,0.36,1
0.572434498,0.572434498,0,0.0,14.8,2.5,0.35,1
0.533078722,0.533078722,0,0.0,14.5,2.8000000000000003,0.35,1
0.527594763,0.527594763,0,0.0,14.2,2.8000000000000003,0.35,1
0.529904264,0.529904264,0,0.0,13.9,2.6,0.35,1
0.579139449,0.579139449,0,0.0,13.7,2.3000000000000003,0.35,1
0.721818969,0.721818969,0,0.0,14.0,2.3000000000000003,0.35,1
0.92804795,0.92804795,0,40.76112255945201,15.0,2.6,0.35,1
0.867146762,0.867146762,0,163.1586708811701,16.2,3.0,0.35,1
0.778042665,0.778042665,0,386.07910027281514,17.0,3.0,0.35,0
0.787571776,0.787571776,0,544.8559657795942,17.6,2.8000000000000003,0.35,0
0.776932424,0.776932424,0,860.6099489634399,17.900000000000002,2.6,0.35,0
0.744968425,0.744968425,0,945.0577919165015,18.1,2.5,0.35,0
0.708769901,0.708769901,0,793.3622508299466,18.2,2.5,0.35,0
0.694472284,0.694472284,0,764.5114430652985,17.900000000000002,2.6,0.35,0
0.720463685,0.720463685,0,541.5433070311188,17.400000000000002,2.7,0.35,0
0.831560754,0.831560754,0,217.28795151391012,16.8,2.7,0.36,0
1.03422237,1.03422237,0,141.26583947273983,16.0,2.5,0.38,0
1.131545246,1.131545246,0,56.263868311429384,15.1,2.1,0.38,1
1.215796143,1.215796143,0,4.23452273247386,14.3,1.7000000000000002,0.38,1
1.414861542,1.414861542,0,0.0,13.8,1.5,0.38,1
1.437728678,1.437728678,0,0.0,13.4,1.4,0.38,1
1.173666821,1.173666821,0,0.0,13.1,1.3,0.36,1
0.918477904,0.918477904,0,0.0,12.9,1.3,0.36,1
0.662204223,0.662204223,0,0.0,12.8,1.2000000000000002,0.36,1
0.57286212,0.57286212,0,0.0,12.7,1.2000000000000002,0.35,1
0.529561246,0.529561246,0,0.0,12.6,1.3,0.35,1
0.521312752,0.521312752,0,0.0,12.5,1.3,0.35,1
0.524214518,0.524214518,0,0.0,12.3,1.4,0.35,1
0.574923594,0.574923594,0,0.0,12.2,1.5,0.35,1
0.723574342,0.723574342,0,0.0,12.6,1.4,0.35,1
0.950310666,0.950310666,0,14.397377290411125,13.8,1.5,0.35,1
0.898848795,0.898848795,0,67.75632044203691,14.9,1.6,0.35,1
0.83041168,0.83041168,0,107.98368205152329,15.8,1.5,0.35,0
0.852408638,0.852408638,0,150.38608840029394,16.400000000000002,1.5,0.35,0
0.851989494,0.851989494,0,298.5691528794632,16.7,1.6,0.35,0
0.824808787,0.824808787,0,560.507982852688,16.6,1.8,0.35,0
0.794047463,0.794047463,0,335.5816357366576,16.8,2.0,0.35,0
0.778776449,0.778776449,0,316.3761569550799,16.900000000000002,2.2,0.35,0
0.802512104,0.802512104,0,396.45900391955183,16.8,2.3000000000000003,0.35,0
0.906117341,0.906117341,0,98.24092739339358,16.3,2.4000000000000004,0.36,0
1.093899711,1.093899711,0,238.96996439137402,15.6,2.2,0.38,0
1.195662958,1.195662958,0,33.87618185979088,14.8,1.9,0.38,1
1.272768255,1.272768255,0,3.3876181859790884,14.3,1.5,0.38,1
1.468329838,1.468329838,0,0.0,13.9,1.4,0.38,1
1.488596397,1.488596397,0,0.0,13.8,1.4,0.38,1
1.212877951,1.212877951,0,0.0,13.7,1.4,0.36,1
0.939595181,0.939595181,0,0.0,13.6,1.5,0.36,1
0.673521606,0.673521606,0,0.0,13.6,1.7000000000000002,0.36,1
0.575296105,0.575296105,0,0.0,13.6,1.8,0.35,1
0.529821951,0.529821951,0,0.0,13.6,2.0,0.35,1
0.51932327,0.51932327,0,0.0,13.5,2.0,0.35,1
0.523039279,0.523039279,0,0.0,13.4,2.0,0.35,1
0.571963717,0.571963717,0,0.0,13.2,2.0,0.35,1
0.719704523,0.719704523,0,0.0,13.3,1.9,0.35,1
0.947111787,0.947111787,0,16.93809092989544,13.6,2.0,0.35,1
0.897267763,0.897267763,0,72.84221285482836,14.0,2.1,0.35,1
0.824533372,0.824533372,0,105.23173584057447,14.4,2.1,0.35,0
0.840493827,0.840493827,0,202.05398903391213,14.9,2.0,0.35,0
0.834208486,0.834208486,0,136.3688986879395,15.4,2.0,0.35,0
0.800565407,0.800565407,0,182.271205624944,15.9,1.9,0.35,0
0.763281311,0.763281311,0,237.23862970943435,16.2,1.9,0.35,0
0.744690717,0.744690717,0,329.3908264687462,16.2,1.9,0.35,0
0.763155533,0.763155533,0,108.34138011220976,16.1,2.0,0.35,0
0.871395525,0.871395525,0,48.27355915020201,15.8,2.0,0.36,0
1.073752868,1.073752868,0,189.0075285225951,15.4,1.9,0.38,0
1.171754081,1.171754081,0,27.100945487832707,14.7,1.5,0.38,1
1.253207852,1.253207852,0,2.540713639484316,14.0,1.2000000000000002,0.38,1
1.450036128,1.450036128,0,0.0,13.6,1.1,0.38,1
1.47121375,1.47121375,0,0.0,13.3,1.1,0.38,1
1.202530326,1.202530326,0,0.0,13.2,1.1,0.36,1
0.936427764,0.936427764,0,0.0,13.0,1.2000000000000002,0.36,1
0.672127088,0.672127088,0,0.0,12.9,1.3,0.36,1
0.575539964,0.575539964,0,0.0,12.8,1.5,0.35,1
0.535160781,0.535160781,0,0.0,12.8,1.7000000000000002,0.35,1
0.52838946,0.52838946,0,0.0,12.9,1.8,0.35,1
0.530632426,0.530632426,0,0.0,12.9,1.9,0.35,1
0.580143309,0.580143309,0,0.0,12.9,1.9,0.35,1
0.721108493,0.721108493,0,0.0,13.0,2.0,0.35,1
0.928082702,0.928082702,0,22.01951820886407,13.3,2.3000000000000003,0.35,1
0.866976771,0.866976771,0,12.703568197421582,13.7,2.5,0.35,1
0.777529039,0.777529039,0,49.96736824319155,14.0,2.7,0.35,0
0.781305686,0.781305686,0,121.95425469524717,14.4,2.8000000000000003,0.35,0
0.775779178,0.775779178,0,261.72849914597435,14.8,2.9000000000000004,0.35,0
0.750758113,0.750758113,0,171.07471839194397,15.0,3.1,0.35,0
0.719622052,0.719622052,0,205.7978047982296,15.0,3.4000000000000004,0.35,0
0.705105576,0.705105576,0,301.7586837782835,14.9,3.6,0.35,0
0.726764097,0.726764097,0,222.67266396079975,14.6,3.7,0.35,0
0.839926325,0.839926325,0,224.11783129611524,14.1,3.6,0.36,0
1.044888752,1.044888752,0,323.60475813072225,13.6,3.3000000000000003,0.38,0
1.137815588,1.137815588,0,111.71384627566387,12.9,2.9000000000000004,0.38,1
1.219778667,1.219778667,0,3.3876181859790884,12.4,2.4000000000000004,0.38,1
1.421052713,1.421052713,0,0.0,12.0,2.1,0.38,1
1.441777579,1.441777579,0,0.0,11.8,2.0,0.38,1
1.175649797,1.175649797,0,0.0,11.6,1.9,0.36,1
0.918212845,0.918212845,0,0.0,11.4,1.8,0.36,1
0.660449645,0.660449645,0,0.0,11.4,1.8,0.36,1
0.567942613,0.567942613,0,0.0,11.4,1.7000000000000002,0.35,1
0.526944224,0.526944224,0,0.0,11.4,1.6,0.35,1
0.522020292,0.522020292,0,0.0,11.4,1.5,0.35,1
0.525006762,0.525006762,0,0.0,11.4,1.3,0.35,1
0.574349357,0.574349357,0,0.0,11.5,1.1,0.35,1
0.716075279,0.716075279,0,0.0,11.9,0.9,0.35,1
0.91993407,0.91993407,0,27.100945487832707,12.7,0.9,0.35,1
0.858824693,0.858824693,0,171.2616988563248,13.7,1.2000000000000002,0.35,1
0.775304883,0.775304883,0,152.1291870329298,14.5,1.4,0.35,0
0.784352998,0.784352998,0,209.91320566843882,15.3,1.6,0.35,0
0.776854212,0.776854212,0,307.58549218386287,15.9,1.7000000000000002,0.35,0
0.75222413,0.75222413,0,637.9289898303778,16.3,1.7000000000000002,0.35,0
0.722148068,0.722148068,0,524.255365268967,16.5,1.8,0.35,0
0.700925243,0.700925243,0,880.1105048262514,16.5,1.9,0.35,0
0.720463685,0.720463685,0,750.0478479658879,16.3,2.0,0.35,0
0.831560754,0.831560754,0,563.658120139419,16.0,1.9,0.36,0
1.024346155,1.024346155,0,334.9338854341143,15.5,1.9,0.38,0
1.130936442,1.130936442,0,113.14773867476592,14.5,1.8,0.38,1
1.20887592,1.20887592,0,11.873840489970007,13.2,1.9,0.38,1
1.405826481,1.405826481,0,0.0,12.4,2.1,0.38,1
1.421258235,1.421258235,0,0.0,12.1,2.2,0.38,1
1.150414576,1.150414576,0,0.0,11.9,2.1,0.36,1
0.893261726,0.893261726,0,0.0,11.7,2.0,0.36,1
0.638868496,0.638868496,0,0.0,11.6,2.0,0.36,1
0.546014418,0.546014418,0,0.0,11.6,2.1,0.35,1
0.508345941,0.508345941,0,0.0,11.6,2.3000000000000003,0.35,1
0.502396522,0.502396522,0,0.0,11.6,2.3000000000000003,0.35,1
0.503913547,0.503913547,0,0.0,11.6,2.2,0.35,1
0.552708699,0.552708699,0,0.0,11.6,2.4000000000000004,0.35,1
0.69526874,0.69526874,0,0.0,11.9,2.7,0.35,1
0.897923888,0.897923888,0,12.703568197421582,12.4,3.1,0.35,1
0.836402119,0.836402119,0,50.81427278968633,13.0,3.2,0.35,1
0.753379223,0.753379223,0,156.3646586589817,13.8,3.4000000000000004,0.35,0
0.759231977,0.759231977,0,393.57036844313046,14.6,3.5,0.35,0
0.757490055,0.757490055,0,480.8180433694961,15.2,3.7,0.35,0
0.727046722,0.727046722,0,491.34110397733315,15.8,4.0,0.35,0
0.702756858,0.702756858,0,703.3576685326163,16.2,4.2,0.35,0
0.694472284,0.694472284,0,876.2564675063063,16.3,4.4,0.35,0
0.720463685,0.720463685,0,750.8389382013148,16.0,4.7,0.35,0
0.831560754,0.831560754,0,504.92716203318145,15.3,4.9,0.36,0
1.024346155,1.024346155,0,284.9463711626461,14.4,4.800000000000001,0.38,0
1.130936442,1.130936442,0,110.61124048609499,13.2,4.4,0.38,1
1.20887592,1.20887592,0,7.622140918452948,12.3,4.1000000000000005,0.38,1
1.405826481,1.405826481,0,0.0,11.9,3.9,0.38,1
1.421258235,1.421258235,0,0.0,11.8,3.6,0.38,1
1.146817755,1.146817755,0,0.0,11.9,3.3000000000000003,0.36,1
0.88240038,0.88240038,0,0.0,11.8,3.0,0.36,1
0.624366566,0.624366566,0,0.0,11.6,2.9000000000000004,0.36,1
0.53190382,0.53190382,0,0.0,11.4,2.8000000000000003,0.35,1
0.491542737,0.491542737,0,0.0,11.0,2.7,0.35,1
0.483356264,0.483356264,0,0.0,10.7,2.5,0.35,1
0.485599025,0.485599025,0,0.0,10.5,2.4000000000000004,0.35,1
0.536793422,0.536793422,0,0.0,10.3,2.4000000000000004,0.35,1
0.680538829,0.680538829,0,0.0,10.9,2.5,0.35,1
0.892577274,0.892577274,0,63.460257937186306,12.4,2.9000000000000004,0.35,1
0.829438415,0.829438415,0,261.71383579870906,13.7,3.2,0.35,1
0.744777097,0.744777097,0,504.8936892911562,14.8,3.1,0.35,0
0.748518031,0.748518031,0,716.1130440902227,15.7,3.0,0.35,0
0.749338339,0.749338339,0,880.0234002842711,16.400000000000002,2.9000000000000004,0.35,0
0.730262309,0.730262309,0,963.9484020421131,16.900000000000002,2.8000000000000003,0.35,0
0.702756858,0.702756858,0,973.3473451646676,17.2,2.8000000000000003,0.35,0
0.694472284,0.694472284,0,910.2258016574779,17.1,3.0,0.35,0
0.720463685,0.720463685,0,774.5864905417146,16.7,3.2,0.35,0
0.831560754,0.831560754,0,578.6930044724976,15.9,3.3000000000000003,0.36,0
1.024346155,1.024346155,0,343.5170987993363,14.8,3.4000000000000004,0.38,0
1.130936442,1.130936442,0,118.05711497488967,13.3,3.2,0.38,1
1.20887592,1.20887592,0,13.565258729942462,11.8,2.8000000000000003,0.38,1
1.405826481,1.405826481,0,0.0,11.1,2.7,0.38,1
1.421258235,1.421258235,0,0.0,11.0,2.8000000000000003,0.38,1
1.146817755,1.146817755,0,0.0,11.1,3.0,0.36,1
0.883041026,0.883041026,0,0.0,11.4,3.3000000000000003,0.36,1
0.626884092,0.626884092,0,0.0,11.8,3.5,0.36,1
0.536121309,0.536121309,0,0.0,12.1,3.5,0.35,1
0.495751657,0.495751657,0,0.0,12.2,3.2,0.35,1
0.491025683,0.491025683,0,0.0,11.7,2.9000000000000004,0.35,1
0.494723377,0.494723377,0,0.0,10.9,2.7,0.35,1
0.546736278,0.546736278,0,0.0,10.1,2.7,0.35,1
0.691925954,0.691925954,0,0.0,10.4,2.7,0.35,1
0.898979013,0.898979013,0,65.68813206597159,11.6,3.0,0.35,1
0.840483445,0.840483445,0,209.81923315596606,12.8,3.3000000000000003,0.35,1
0.754794535,0.754794535,0,440.8771340556716,13.9,3.6,0.35,0
0.764238415,0.764238415,0,714.5960034352617,14.9,3.8,0.35,0
0.761314097,0.761314097,0,875.4584453194906,15.4,4.1000000000000005,0.35,0
0.738258452,0.738258452,0,950.6801843683678,15.8,4.4,0.35,0
0.705435694,0.705435694,0,951.316840381635,16.0,4.800000000000001,0.35,0
0.694472284,0.694472284,0,912.8285336233511,16.0,5.2,0.35,0
0.720463685,0.720463685,0,772.7216855701653,15.7,5.4,0.35,0
0.831560754,0.831560754,0,579.1486412612287,15.2,5.6000000000000005,0.36,0
1.024346155,1.024346155,0,347.1502373428307,14.3,5.5,0.38,0
1.130936442,1.130936442,0,126.24224915876893,13.1,5.1000000000000005,0.38,1
1.20887592,1.20887592,0,15.27077014067888,12.0,4.5,0.38,1
1.405826481,1.405826481,0,0.0,11.3,4.3,0.38,1
1.421258235,1.421258235,0,0.0,10.9,4.2,0.38,1
1.148464756,1.148464756,0,0.0,10.4,4.0,0.36,1
0.890981764,0.890981764,0,0.0,10.0,3.9,0.36,1
0.635307076,0.635307076,0,0.0,9.7,4.0,0.36,1
0.548462869,0.548462869,0,0.0,9.3,4.0,0.35,1
0.506697061,0.506697061,0,0.0,9.0,3.8,0.35,1
0.499481067,0.499481067,0,0.0,8.700000000000001,3.6,0.35,1
0.502770939,0.502770939,0,0.0,8.4,3.4000000000000004,0.35,1
0.554718215,0.554718215,0,0.0,8.1,3.2,0.35,1
0.704437266,0.704437266,0,0.0,8.8,3.2,0.35,1
0.931343899,0.931343899,0,64.11214451859449,10.6,3.4000000000000004,0.35,1
0.879239621,0.879239621,0,277.8024975963585,12.4,3.9,0.35,1
0.807132135,0.807132135,0,529.5216345518842,14.1,4.0,0.35,0
0.82310896,0.82310896,0,745.1904114247445,15.6,3.7,0.35,0
0.820662079,0.820662079,0,907.8981232971145,16.8,3.5,0.35,0
0.7884945,0.7884945,0,997.3648189253441,17.7,3.5,0.35,0
0.75716145,0.75716145,0,1006.4159203216899,18.3,3.8,0.35,0
0.740200518,0.740200518,0,944.0646321348172,18.6,4.1000000000000005,0.35,0
0.762892157,0.762892157,0,805.2874138220536,18.6,4.2,0.35,0
0.869823252,0.869823252,0,603.0241003726189,18.3,4.1000000000000005,0.36,0
1.067604461,1.067604461,0,359.2151111080684,17.5,3.8,0.38,0
1.165246758,1.165246758,0,118.18291309224644,15.7,3.4000000000000004,0.38,1
1.243120674,1.243120674,0,14.459093129117942,13.8,3.3000000000000003,0.38,1
1.443290976,1.443290976,0,0.0,12.9,3.2,0.38,1
1.461484073,1.461484073,0,0.0,12.6,3.0,0.38,1
1.187095444,1.187095444,0,0.0,12.3,2.7,0.36,1
0.915480354,0.915480354,0,0.0,12.1,2.4000000000000004,0.36,1
0.64778527,0.64778527,0,0.0,11.9,2.2,0.36,1
0.55072382,0.55072382,0,0.0,11.7,2.0,0.35,1
0.507653001,0.507653001,0,0.0,11.6,1.9,0.35,1
0.49782024,0.49782024,0,0.0,11.3,1.9,0.35,1
0.500428307,0.500428307,0,0.0,11.0,1.8,0.35,1
0.552770622,0.552770622,0,0.0,10.9,1.7000000000000002,0.35,1
0.702390271,0.702390271,0,0.0,11.7,1.5,0.35,1
0.927162702,0.927162702,0,64.68498758908494,13.6,1.3,0.35,1
0.875850184,0.875850184,0,276.61114395096536,15.5,1.4,0.35,1
0.809339163,0.809339163,0,525.4662735477908,17.400000000000002,1.5,0.35,0
0.820978565,0.820978565,0,738.5743290474485,19.200000000000003,1.6,0.35,0
0.827215701,0.827215701,0,894.8569259824376,20.700000000000003,1.7000000000000002,0.35,0
0.805885028,0.805885028,0,985.7566608338615,21.6,1.8,0.35,0
0.778431964,0.778431964,0,1000.4304553434155,22.200000000000003,2.0,0.35,0
0.765477264,0.765477264,0,937.0231925309722,22.4,2.0,0.35,0
0.785598311,0.785598311,0,798.1964440682094,22.4,2.1,0.35,0
0.893434828,0.893434828,0,601.3304145633564,21.8,2.2,0.36,0
1.080715784,1.080715784,0,359.34077414213925,20.6,2.1,0.38,0
1.198417805,1.198417805,0,119.6099039250725,18.3,1.8,0.38,1
1.262544873,1.262544873,0,16.93843624105139,16.5,1.5,0.38,1
1.456981581,1.456981581,0,0.0,15.8,1.5,0.38,1
1.474127247,1.474127247,0,0.0,15.4,1.5,0.38,1
1.197959287,1.197959287,0,0.0,14.8,1.6,0.36,1
0.925527714,0.925527714,0,0.0,14.1,1.6,0.36,1
0.657910334,0.657910334,0,0.0,13.6,1.4,0.36,1
0.556186516,0.556186516,0,0.0,13.5,1.2000000000000002,0.35,1
0.514358262,0.514358262,0,0.0,13.7,1.0,0.35,1
0.508771333,0.508771333,0,0.0,13.9,0.7000000000000001,0.35,1
0.510715379,0.510715379,0,0.0,13.9,0.6000000000000001,0.35,1
0.560414094,0.560414094,0,0.0,13.7,0.7000000000000001,0.35,1
0.702527012,0.702527012,0,0.0,13.8,0.8,0.35,1
0.917607819,0.917607819,0,67.95219312482186,14.8,1.0,0.35,1
0.854749174,0.854749174,0,272.94474492502746,16.1,1.1,0.35,1
0.766808683,0.766808683,0,516.2272229060774,17.900000000000002,1.2000000000000002,0.35,0
0.77913298,0.77913298,0,727.2383415084064,20.0,1.4,0.35,0
0.771112477,0.771112477,0,886.0664644068968,21.9,1.7000000000000002,0.35,0
0.744183634,0.744183634,0,971.606854118051,23.200000000000003,1.8,0.35,0
0.71286791,0.71286791,0,984.4737851765151,24.3,1.7000000000000002,0.35,0
0.695427403,0.695427403,0,921.5088207250279,25.0,1.4,0.35,0
0.720463685,0.720463685,0,789.2643428557694,25.4,1.0,0.35,0
0.831560754,0.831560754,0,593.8727710491763,25.200000000000003,0.8,0.36,0
1.024346155,1.024346155,0,355.7261595299934,24.200000000000003,0.9,0.38,0
1.130936442,1.130936442,0,118.2848431817849,21.6,1.2000000000000002,0.38,1
1.20887592,1.20887592,0,14.474932842653633,18.7,1.3,0.38,1
1.405826481,1.405826481,0,0.0,17.2,1.2000000000000002,0.38,1
1.421258235,1.421258235,0,0.0,16.7,1.1,0.38,1
